image,caption,object,syntax
2424398046_1a55c71376.jpg,A toddler plays the guitar and pretends to be a rock star .,"boy, shirt, guitar","POS: [('A', 'DET'), ('toddler', 'NOUN'), ('plays', 'VERB'), ('the', 'DET'), ('guitar', 'NOUN'), ('and', 'CCONJ'), ('pretends', 'VERB'), ('to', 'PART'), ('be', 'AUX'), ('a', 'DET'), ('rock', 'NOUN'), ('star', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2424398046_1a55c71376.jpg,A young boy is playing a red guitar .,"boy, shirt, guitar","POS: [('A', 'DET'), ('young', 'ADJ'), ('boy', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('a', 'DET'), ('red', 'ADJ'), ('guitar', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2424976964_98f58a0618.jpg,"Five young people on the street , two sharing a bicycle .","people, street, bicycle","POS: [('Five', 'NUM'), ('young', 'ADJ'), ('people', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('street', 'NOUN'), (',', 'PUNCT'), ('two', 'NUM'), ('sharing', 'VERB'), ('a', 'DET'), ('bicycle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2424976964_98f58a0618.jpg,"Several young people , two on a bike , are walking near parked vehicles .","people, street, bicycle","POS: [('Several', 'ADJ'), ('young', 'ADJ'), ('people', 'NOUN'), (',', 'PUNCT'), ('two', 'NUM'), ('on', 'ADP'), ('a', 'DET'), ('bike', 'NOUN'), (',', 'PUNCT'), ('are', 'AUX'), ('walking', 'VERB'), ('near', 'ADP'), ('parked', 'VERB'), ('vehicles', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2424976964_98f58a0618.jpg,Three girls carrying large handbags are walking down the sidewalk .,"people, street, bicycle","POS: [('Three', 'NUM'), ('girls', 'NOUN'), ('carrying', 'VERB'), ('large', 'ADJ'), ('handbags', 'NOUN'), ('are', 'AUX'), ('walking', 'VERB'), ('down', 'ADP'), ('the', 'DET'), ('sidewalk', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2424976964_98f58a0618.jpg,"Three women walk down a city street , as seen from above .","people, street, bicycle","POS: [('Three', 'NUM'), ('women', 'NOUN'), ('walk', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('city', 'NOUN'), ('street', 'NOUN'), (',', 'PUNCT'), ('as', 'SCONJ'), ('seen', 'VERB'), ('from', 'ADP'), ('above', 'ADV'), ('.', 'PUNCT')], Entities: []"
2424976964_98f58a0618.jpg,three young woman walking down a sidewalk looking up,"people, street, bicycle","POS: [('three', 'NUM'), ('young', 'ADJ'), ('woman', 'NOUN'), ('walking', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('sidewalk', 'NOUN'), ('looking', 'VERB'), ('up', 'ADV')], Entities: []"
2425262733_afe0718276.jpg,A kid wearing a brown hoodie doing an ollie .,"kid, hoodie, ollie","POS: [('A', 'DET'), ('kid', 'NOUN'), ('wearing', 'VERB'), ('a', 'DET'), ('brown', 'ADJ'), ('hoodie', 'NOUN'), ('doing', 'VERB'), ('an', 'DET'), ('ollie', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2425262733_afe0718276.jpg,"A man in a hoodie skateboards in front of a blue sky and building , shot from below .","kid, hoodie, ollie","POS: [('A', 'DET'), ('man', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('hoodie', 'NOUN'), ('skateboards', 'NOUN'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('blue', 'ADJ'), ('sky', 'NOUN'), ('and', 'CCONJ'), ('building', 'NOUN'), (',', 'PUNCT'), ('shot', 'VERB'), ('from', 'ADP'), ('below', 'ADV'), ('.', 'PUNCT')], Entities: []"
2425262733_afe0718276.jpg,A skateboarder jumps midair near a building .,"kid, hoodie, ollie","POS: [('A', 'DET'), ('skateboarder', 'NOUN'), ('jumps', 'VERB'), ('midair', 'PROPN'), ('near', 'ADP'), ('a', 'DET'), ('building', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2425262733_afe0718276.jpg,A skateboarder making a jump .,"kid, hoodie, ollie","POS: [('A', 'DET'), ('skateboarder', 'NOUN'), ('making', 'VERB'), ('a', 'DET'), ('jump', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2425262733_afe0718276.jpg,Man with jeans and a hooding doing skateboarding tricks .,"kid, hoodie, ollie","POS: [('Man', 'INTJ'), ('with', 'ADP'), ('jeans', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('hooding', 'NOUN'), ('doing', 'VERB'), ('skateboarding', 'VERB'), ('tricks', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242558556_12f4d1cabc.jpg,A blonde woman with her hair up is taking off a white sweatshirt .,"woman, hair, sweatshirt","POS: [('A', 'DET'), ('blonde', 'ADJ'), ('woman', 'NOUN'), ('with', 'ADP'), ('her', 'PRON'), ('hair', 'NOUN'), ('up', 'ADV'), ('is', 'AUX'), ('taking', 'VERB'), ('off', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('sweatshirt', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242558556_12f4d1cabc.jpg,A blond haired lady in white poses for the camera .,"woman, hair, sweatshirt","POS: [('A', 'DET'), ('blond', 'ADJ'), ('haired', 'ADJ'), ('lady', 'NOUN'), ('in', 'ADP'), ('white', 'ADJ'), ('poses', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('camera', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242558556_12f4d1cabc.jpg,A girl with a white sweatshirt and blond hair is smiling .,"woman, hair, sweatshirt","POS: [('A', 'DET'), ('girl', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('sweatshirt', 'NOUN'), ('and', 'CCONJ'), ('blond', 'ADJ'), ('hair', 'NOUN'), ('is', 'AUX'), ('smiling', 'VERB'), ('.', 'PUNCT')], Entities: []"
242558556_12f4d1cabc.jpg,A woman poses for a picture outdoors .,"woman, hair, sweatshirt","POS: [('A', 'DET'), ('woman', 'NOUN'), ('poses', 'VERB'), ('for', 'ADP'), ('a', 'DET'), ('picture', 'NOUN'), ('outdoors', 'ADV'), ('.', 'PUNCT')], Entities: []"
242558556_12f4d1cabc.jpg,A woman with blonde hair is smiling and putting on a white sweater .,"woman, hair, sweatshirt","POS: [('A', 'DET'), ('woman', 'NOUN'), ('with', 'ADP'), ('blonde', 'ADJ'), ('hair', 'NOUN'), ('is', 'AUX'), ('smiling', 'VERB'), ('and', 'CCONJ'), ('putting', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('sweater', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242559369_9ae90ed0b4.jpg,A naked woman is taking a dip in an isolated rocky pool .,"woman, dip, pool","POS: [('A', 'DET'), ('naked', 'ADJ'), ('woman', 'NOUN'), ('is', 'AUX'), ('taking', 'VERB'), ('a', 'DET'), ('dip', 'NOUN'), ('in', 'ADP'), ('an', 'DET'), ('isolated', 'ADJ'), ('rocky', 'ADJ'), ('pool', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242559369_9ae90ed0b4.jpg,A naked woman kneels on the rocks of a shallow stream .,"woman, dip, pool","POS: [('A', 'DET'), ('naked', 'ADJ'), ('woman', 'NOUN'), ('kneels', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('rocks', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('shallow', 'ADJ'), ('stream', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242559369_9ae90ed0b4.jpg,A naked woman steps into the water .,"woman, dip, pool","POS: [('A', 'DET'), ('naked', 'ADJ'), ('woman', 'NOUN'), ('steps', 'NOUN'), ('into', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242559369_9ae90ed0b4.jpg,A nude woman submerges herself in a natural pool .,"woman, dip, pool","POS: [('A', 'DET'), ('nude', 'ADJ'), ('woman', 'NOUN'), ('submerges', 'VERB'), ('herself', 'PRON'), ('in', 'ADP'), ('a', 'DET'), ('natural', 'ADJ'), ('pool', 'NOUN'), ('.', 'PUNCT')], Entities: []"
242559369_9ae90ed0b4.jpg,Woman wearing a body suit standing on some large rocks with a green hill in the background .,"woman, dip, pool","POS: [('Woman', 'NOUN'), ('wearing', 'VERB'), ('a', 'DET'), ('body', 'NOUN'), ('suit', 'NOUN'), ('standing', 'VERB'), ('on', 'ADP'), ('some', 'DET'), ('large', 'ADJ'), ('rocks', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('green', 'ADJ'), ('hill', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426215757_e008a91fcb.jpg,A girl waterskis on an autumn day .,"girl, waterskis, autumn, day","POS: [('A', 'DET'), ('girl', 'NOUN'), ('waterskis', 'NOUN'), ('on', 'ADP'), ('an', 'DET'), ('autumn', 'NOUN'), ('day', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426215757_e008a91fcb.jpg,A person is waterskiing in a lake near autumn colored trees .,"girl, waterskis, autumn, day","POS: [('A', 'DET'), ('person', 'NOUN'), ('is', 'AUX'), ('waterskiing', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('near', 'ADP'), ('autumn', 'NOUN'), ('colored', 'ADJ'), ('trees', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426215757_e008a91fcb.jpg,A person on a waterski .,"girl, waterskis, autumn, day","POS: [('A', 'DET'), ('person', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('waterski', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426215757_e008a91fcb.jpg,A waterskier being pulled dressed for the cold with a life jacket on .,"girl, waterskis, autumn, day","POS: [('A', 'DET'), ('waterskier', 'ADJ'), ('being', 'AUX'), ('pulled', 'VERB'), ('dressed', 'ADJ'), ('for', 'ADP'), ('the', 'DET'), ('cold', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('life', 'NOUN'), ('jacket', 'NOUN'), ('on', 'ADP'), ('.', 'PUNCT')], Entities: []"
2426215757_e008a91fcb.jpg,A young person is wakeboarding off the back of a water vehicle .,"girl, waterskis, autumn, day","POS: [('A', 'DET'), ('young', 'ADJ'), ('person', 'NOUN'), ('is', 'AUX'), ('wakeboarding', 'VERB'), ('off', 'ADP'), ('the', 'DET'), ('back', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('water', 'NOUN'), ('vehicle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426303900_0a8d52eb14.jpg,Two children in the bathtub with an umbrella .,"children, bathtub, umbrella","POS: [('Two', 'NUM'), ('children', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('bathtub', 'NOUN'), ('with', 'ADP'), ('an', 'DET'), ('umbrella', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426303900_0a8d52eb14.jpg,Two children with a yellow and blue umbrella play in the bathtub .,"children, bathtub, umbrella","POS: [('Two', 'NUM'), ('children', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('and', 'CCONJ'), ('blue', 'ADJ'), ('umbrella', 'NOUN'), ('play', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('bathtub', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426303900_0a8d52eb14.jpg,Two kids are taking a bath with an umbrella .,"children, bathtub, umbrella","POS: [('Two', 'NUM'), ('kids', 'NOUN'), ('are', 'AUX'), ('taking', 'VERB'), ('a', 'DET'), ('bath', 'NOUN'), ('with', 'ADP'), ('an', 'DET'), ('umbrella', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426303900_0a8d52eb14.jpg,Two little kids are in a bathtub with a yellow and blue umbrella .,"children, bathtub, umbrella","POS: [('Two', 'NUM'), ('little', 'ADJ'), ('kids', 'NOUN'), ('are', 'AUX'), ('in', 'ADP'), ('a', 'DET'), ('bathtub', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('and', 'CCONJ'), ('blue', 'ADJ'), ('umbrella', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426303900_0a8d52eb14.jpg,two young children under a blue and yellow umbrella .,"children, bathtub, umbrella","POS: [('two', 'NUM'), ('young', 'ADJ'), ('children', 'NOUN'), ('under', 'ADP'), ('a', 'DET'), ('blue', 'ADJ'), ('and', 'CCONJ'), ('yellow', 'ADJ'), ('umbrella', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426724282_237bca30b5.jpg,A dog in a field jumps for a Frisbee .,"dog, field, Frisbee","POS: [('A', 'DET'), ('dog', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('field', 'NOUN'), ('jumps', 'VERB'), ('for', 'ADP'), ('a', 'DET'), ('Frisbee', 'PROPN'), ('.', 'PUNCT')], Entities: [('Fr', 'I-MISC'), ('##is', 'I-MISC')]"
2426724282_237bca30b5.jpg,a small black and white jumping to catch something in its mouth .,"dog, field, Frisbee","POS: [('a', 'DET'), ('small', 'ADJ'), ('black', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('jumping', 'NOUN'), ('to', 'PART'), ('catch', 'VERB'), ('something', 'PRON'), ('in', 'ADP'), ('its', 'PRON'), ('mouth', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426724282_237bca30b5.jpg,"A small , white dog with his tongue out is jumping up to catch a toy .","dog, field, Frisbee","POS: [('A', 'DET'), ('small', 'ADJ'), (',', 'PUNCT'), ('white', 'ADJ'), ('dog', 'NOUN'), ('with', 'ADP'), ('his', 'PRON'), ('tongue', 'NOUN'), ('out', 'ADP'), ('is', 'AUX'), ('jumping', 'VERB'), ('up', 'ADP'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426724282_237bca30b5.jpg,A white dog is jumping up in the air to catch a Frisbee .,"dog, field, Frisbee","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('jumping', 'VERB'), ('up', 'ADP'), ('in', 'ADP'), ('the', 'DET'), ('air', 'NOUN'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('Frisbee', 'PROPN'), ('.', 'PUNCT')], Entities: [('Fr', 'I-MISC'), ('##is', 'I-MISC')]"
2426724282_237bca30b5.jpg,White dog with dark markings jumping to catch an object .,"dog, field, Frisbee","POS: [('White', 'ADJ'), ('dog', 'NOUN'), ('with', 'ADP'), ('dark', 'ADJ'), ('markings', 'NOUN'), ('jumping', 'VERB'), ('to', 'PART'), ('catch', 'VERB'), ('an', 'DET'), ('object', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426781076_e3f4d2685c.jpg,A boy speeding down a steep slide .,"boy, slide","POS: [('A', 'DET'), ('boy', 'NOUN'), ('speeding', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('steep', 'ADJ'), ('slide', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426781076_e3f4d2685c.jpg,A boy wearing all black is sliding down a blow up yellow slide .,"boy, slide","POS: [('A', 'DET'), ('boy', 'NOUN'), ('wearing', 'VERB'), ('all', 'DET'), ('black', 'NOUN'), ('is', 'AUX'), ('sliding', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('blow', 'NOUN'), ('up', 'ADP'), ('yellow', 'ADJ'), ('slide', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426781076_e3f4d2685c.jpg,A kid in black going down an inflatbale slide .,"boy, slide","POS: [('A', 'DET'), ('kid', 'NOUN'), ('in', 'ADP'), ('black', 'ADJ'), ('going', 'VERB'), ('down', 'ADP'), ('an', 'DET'), ('inflatbale', 'NOUN'), ('slide', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426781076_e3f4d2685c.jpg,Boy sliding down a slide on his knees .,"boy, slide","POS: [('Boy', 'AUX'), ('sliding', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('slide', 'NOUN'), ('on', 'ADP'), ('his', 'PRON'), ('knees', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426781076_e3f4d2685c.jpg,The boy is coming down the amusement slide on his knees .,"boy, slide","POS: [('The', 'DET'), ('boy', 'NOUN'), ('is', 'AUX'), ('coming', 'VERB'), ('down', 'ADP'), ('the', 'DET'), ('amusement', 'NOUN'), ('slide', 'NOUN'), ('on', 'ADP'), ('his', 'PRON'), ('knees', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426828433_ce894d1c54.jpg,Three black dogs on grass .,"dogs, grass","POS: [('Three', 'NUM'), ('black', 'ADJ'), ('dogs', 'NOUN'), ('on', 'ADP'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426828433_ce894d1c54.jpg,Three black dogs play in the glass .,"dogs, grass","POS: [('Three', 'NUM'), ('black', 'ADJ'), ('dogs', 'NOUN'), ('play', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('glass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426828433_ce894d1c54.jpg,Three black dogs play in the grass .,"dogs, grass","POS: [('Three', 'NUM'), ('black', 'ADJ'), ('dogs', 'NOUN'), ('play', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426828433_ce894d1c54.jpg,three dogs run through the grass .,"dogs, grass","POS: [('three', 'NUM'), ('dogs', 'NOUN'), ('run', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2426828433_ce894d1c54.jpg,Three large black dogs are playing in the grass .,"dogs, grass","POS: [('Three', 'NUM'), ('large', 'ADJ'), ('black', 'ADJ'), ('dogs', 'NOUN'), ('are', 'AUX'), ('playing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427490900_5b7a8874b9.jpg,A group of people sit on both sides of a red stone structure .,"group, people, sides, stone, structure","POS: [('A', 'DET'), ('group', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('sit', 'VERB'), ('on', 'ADP'), ('both', 'DET'), ('sides', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('red', 'ADJ'), ('stone', 'NOUN'), ('structure', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427490900_5b7a8874b9.jpg,a group of people sitting on the ground outside of a monument .,"group, people, sides, stone, structure","POS: [('a', 'DET'), ('group', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('sitting', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('ground', 'NOUN'), ('outside', 'ADP'), ('of', 'ADP'), ('a', 'DET'), ('monument', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427490900_5b7a8874b9.jpg,A group of people sit together near the stairs of a monument .,"group, people, sides, stone, structure","POS: [('A', 'DET'), ('group', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('sit', 'VERB'), ('together', 'ADV'), ('near', 'ADP'), ('the', 'DET'), ('stairs', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('monument', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427490900_5b7a8874b9.jpg,Many people sit at the base of a large marble archway engraved with names .,"group, people, sides, stone, structure","POS: [('Many', 'ADJ'), ('people', 'NOUN'), ('sit', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('base', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('large', 'ADJ'), ('marble', 'NOUN'), ('archway', 'NOUN'), ('engraved', 'VERB'), ('with', 'ADP'), ('names', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427490900_5b7a8874b9.jpg,People sit on both sides of a memorial .,"group, people, sides, stone, structure","POS: [('People', 'NOUN'), ('sit', 'VERB'), ('on', 'ADP'), ('both', 'DET'), ('sides', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('memorial', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427558437_3e839056d7.jpg,A big dog and a little dog stand near each other near the water .,"dog, dog, stand, water","POS: [('A', 'DET'), ('big', 'ADJ'), ('dog', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('little', 'ADJ'), ('dog', 'NOUN'), ('stand', 'NOUN'), ('near', 'ADP'), ('each', 'DET'), ('other', 'ADJ'), ('near', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427558437_3e839056d7.jpg,A large brown dog and a small brown dog are standing near each other beside a body of water .,"dog, dog, stand, water","POS: [('A', 'DET'), ('large', 'ADJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('small', 'ADJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('are', 'AUX'), ('standing', 'VERB'), ('near', 'ADP'), ('each', 'DET'), ('other', 'ADJ'), ('beside', 'ADP'), ('a', 'DET'), ('body', 'NOUN'), ('of', 'ADP'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427558437_3e839056d7.jpg,The two dogs are walking past each other on a beach,"dog, dog, stand, water","POS: [('The', 'DET'), ('two', 'NUM'), ('dogs', 'NOUN'), ('are', 'AUX'), ('walking', 'VERB'), ('past', 'ADP'), ('each', 'DET'), ('other', 'ADJ'), ('on', 'ADP'), ('a', 'DET'), ('beach', 'NOUN')], Entities: []"
2427558437_3e839056d7.jpg,Two brown dogs together standing on the bank of a lake .,"dog, dog, stand, water","POS: [('Two', 'NUM'), ('brown', 'ADJ'), ('dogs', 'NOUN'), ('together', 'ADV'), ('standing', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('bank', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2427558437_3e839056d7.jpg,Two dogs pass each other near some water .,"dog, dog, stand, water","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('pass', 'VERB'), ('each', 'DET'), ('other', 'ADJ'), ('near', 'ADP'), ('some', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428086758_bce4733f7e.jpg,A big brown dog sniffs a smaller dog in the gravel beside a body of water .,"dog, dog, gravel, body, water","POS: [('A', 'DET'), ('big', 'ADJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('sniffs', 'VERB'), ('a', 'DET'), ('smaller', 'ADJ'), ('dog', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('gravel', 'NOUN'), ('beside', 'ADP'), ('a', 'DET'), ('body', 'NOUN'), ('of', 'ADP'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428086758_bce4733f7e.jpg,a big dog stiffing a smaller dog near the edge of a river .,"dog, dog, gravel, body, water","POS: [('a', 'DET'), ('big', 'ADJ'), ('dog', 'NOUN'), ('stiffing', 'VERB'), ('a', 'DET'), ('smaller', 'ADJ'), ('dog', 'NOUN'), ('near', 'ADP'), ('the', 'DET'), ('edge', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('river', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428086758_bce4733f7e.jpg,A large dog stands with a smaller dog near the edge of the water .,"dog, dog, gravel, body, water","POS: [('A', 'DET'), ('large', 'ADJ'), ('dog', 'NOUN'), ('stands', 'VERB'), ('with', 'ADP'), ('a', 'DET'), ('smaller', 'ADJ'), ('dog', 'NOUN'), ('near', 'ADP'), ('the', 'DET'), ('edge', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428086758_bce4733f7e.jpg,A red dog looks at a brown dog on a dirt path next to a lake .,"dog, dog, gravel, body, water","POS: [('A', 'DET'), ('red', 'ADJ'), ('dog', 'NOUN'), ('looks', 'VERB'), ('at', 'ADP'), ('a', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('dirt', 'NOUN'), ('path', 'NOUN'), ('next', 'ADV'), ('to', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428086758_bce4733f7e.jpg,The big dog is checking out the smaller dog .,"dog, dog, gravel, body, water","POS: [('The', 'DET'), ('big', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('checking', 'VERB'), ('out', 'ADP'), ('the', 'DET'), ('smaller', 'ADJ'), ('dog', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428094795_d3a8f46046.jpg,A child in a fuzzy blue hat on a tricycle .,"child, hat, tricycle","POS: [('A', 'DET'), ('child', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('fuzzy', 'ADJ'), ('blue', 'ADJ'), ('hat', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('tricycle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428094795_d3a8f46046.jpg,A little girl with a purple fuzzy hat is riding a tricycle outside .,"child, hat, tricycle","POS: [('A', 'DET'), ('little', 'ADJ'), ('girl', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('purple', 'ADJ'), ('fuzzy', 'ADJ'), ('hat', 'NOUN'), ('is', 'AUX'), ('riding', 'VERB'), ('a', 'DET'), ('tricycle', 'NOUN'), ('outside', 'ADV'), ('.', 'PUNCT')], Entities: []"
2428094795_d3a8f46046.jpg,A little girl with purple hat is riding a tricycle along paved road by some farmland .,"child, hat, tricycle","POS: [('A', 'DET'), ('little', 'ADJ'), ('girl', 'NOUN'), ('with', 'ADP'), ('purple', 'ADJ'), ('hat', 'NOUN'), ('is', 'AUX'), ('riding', 'VERB'), ('a', 'DET'), ('tricycle', 'NOUN'), ('along', 'ADP'), ('paved', 'ADJ'), ('road', 'NOUN'), ('by', 'ADP'), ('some', 'DET'), ('farmland', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2428094795_d3a8f46046.jpg,A young girl in blue hat and coat is riding a tricycle .,"child, hat, tricycle","POS: [('A', 'DET'), ('young', 'ADJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('blue', 'ADJ'), ('hat', 'NOUN'), ('and', 'CCONJ'), ('coat', 'NOUN'), ('is', 'AUX'), ('riding', 'VERB'), ('a', 'DET'), ('tricycle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
